province_th,province_en,region,rice_type,year,production,yield,area,area_planted,yield_planted,price,price_low,price_high,price_low_alt,price_high_alt,price_basis,source,source_title,source_url,source_note,source_date
อำนาจเจริญ,Amnat Charoen,northeast,white,2566,1433,504,2841,2874,499,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
อำนาจเจริญ,Amnat Charoen,northeast,white,2567,1863,500,3728,3739,498,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
อำนาจเจริญ,Amnat Charoen,northeast,white,2568,1893,507,3733,3748,505,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",2 มีนาคม 2569 (กรมการข้าว)
อำนาจเจริญ,Amnat Charoen,northeast,white,2569,1581,516,3056,3112,508,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+0.0547)^2, yield×(1+0.0100)^2, area×(1+0.0433)^2",
อำนาจเจริญ,Amnat Charoen,northeast,jasmine,2565,258302,359,719997,729205,354,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,sum of OAE Agricultural Statistics 2024 Table 1.4 province rows: ข้าวเจ้าหอมมะลิในพื้นที่ + ข้าวเจ้าหอมมะลินอกพื้นที่,
อำนาจเจริญ,Amnat Charoen,northeast,jasmine,2566,260036,364,714854,727738,357,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
อำนาจเจริญ,Amnat Charoen,northeast,jasmine,2567,263895,365,723795,728767,362,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
อำนาจเจริญ,Amnat Charoen,northeast,jasmine,2568,265787,367,724995,729373,364,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",2 มีนาคม 2569 (กรมการข้าว)
อำนาจเจริญ,Amnat Charoen,northeast,jasmine,2569,264204,373,708286,722276,366,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+0.0057)^2, yield×(1+0.0097)^2, area×(1+-0.0041)^2",
ยโสธร,Yasothon,northeast,white,2565,2998,623,4815,5507,544,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,"direct province row from OAE Agricultural Statistics 2024 Table 1.4, rice type = ข้าวเจ้าอื่นๆ",
ยโสธร,Yasothon,northeast,white,2566,3573,604,5914,6657,537,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
ยโสธร,Yasothon,northeast,white,2567,4348,606,7173,7517,578,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
ยโสธร,Yasothon,northeast,white,2568,4301,605,7105,7558,569,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",2 มีนาคม 2569 (กรมการข้าว)
ยโสธร,Yasothon,northeast,white,2569,4337,588,7388,7972,546,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+0.0987)^2, yield×(1+-0.0144)^2, area×(1+0.1158)^2",
ยโสธร,Yasothon,northeast,jasmine,2565,318865,373,853959,930343,343,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,sum of OAE Agricultural Statistics 2024 Table 1.4 province rows: ข้าวเจ้าหอมมะลิในพื้นที่ + ข้าวเจ้าหอมมะลินอกพื้นที่,
ยโสธร,Yasothon,northeast,jasmine,2566,316789,377,841071,928347,341,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
ยโสธร,Yasothon,northeast,jasmine,2567,341332,380,898290,925481,369,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
ยโสธร,Yasothon,northeast,jasmine,2568,331620,378,876233,925800,358,16750,16000,17500,,,moisture_15_pct,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",2 มีนาคม 2569 (กรมการข้าว)
ยโสธร,Yasothon,northeast,jasmine,2569,321276,387,829025,923386,347,17000,16500,17500,,,moisture_15_pct,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+0.0019)^2, yield×(1+0.0093)^2, area×(1+-0.0074)^2",
ชลบุรี,Chon Buri,east,white,2565,17828,471,37888,39085,456,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,"direct province row from OAE Agricultural Statistics 2024 Table 1.4, rice type = ข้าวเจ้าอื่นๆ",
ชลบุรี,Chon Buri,east,white,2566,15704,465,33759,34896,450,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
ชลบุรี,Chon Buri,east,white,2567,15373,479,32066,33381,461,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
ชลบุรี,Chon Buri,east,white,2568,15050,474,31725,33046,455,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",2 มีนาคม 2569 (กรมการข้าว)
ชลบุรี,Chon Buri,east,white,2569,13461,453,29622,30749,438,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0671)^2, yield×(1+-0.0096)^2, area×(1+-0.0590)^2",
ชลบุรี,Chon Buri,east,jasmine,2565,7692,432,17821,18376,419,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,sum of OAE Agricultural Statistics 2024 Table 1.4 province rows: ข้าวเจ้าหอมมะลิในพื้นที่ + ข้าวเจ้าหอมมะลินอกพื้นที่,
ชลบุรี,Chon Buri,east,jasmine,2566,7084,428,16551,17205,412,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
ชลบุรี,Chon Buri,east,jasmine,2567,6809,441,15427,16076,424,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
ชลบุรี,Chon Buri,east,jasmine,2568,6652,435,15276,15913,418,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",2 มีนาคม 2569 (กรมการข้าว)
ชลบุรี,Chon Buri,east,jasmine,2569,6382,420,15161,15883,401,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0453)^2, yield×(1+-0.0070)^2, area×(1+-0.0393)^2",
ฉะเชิงเทรา,Chachoengsao,east,white,2565,322926,658,490602,496655,650,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,"direct province row from OAE Agricultural Statistics 2024 Table 1.4, rice type = ข้าวเจ้าอื่นๆ",
ฉะเชิงเทรา,Chachoengsao,east,white,2566,319953,653,489731,495802,645,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
ฉะเชิงเทรา,Chachoengsao,east,white,2567,351157,698,502877,506406,693,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
